address,SafeMath String,SafeMath function,add,sub1,sub2,mul,div1,div2,success analysis,error msg
0xaf6dbf545cc245c00b425d02e545b6ecc1527f3d,True,True,2,2,0,2,2,0,True,
0xaf6de38ffc92e0d52857f864048d7af2f345a3cf,True,True,1,1,0,1,1,0,True,
0xaf6df2ef65e7b52da7a75ab35f39c1684f659df9,,True,1,1,0,1,1,0,True,
0xaf6f1f7c666861bea5efd37fb60d213adb1ede50,True,True,1,1,0,1,1,0,True,
0xaf7002581c95e18f0803136aff93a9040956b068,True,True,1,1,0,1,1,0,True,
0xaf707fa6a0d5b2070eca8e03e5838233760c8c2b,,,0,0,0,0,0,0,True,
0xaf7188dbaa4e9a25864827cc9b9a72f663017834,True,True,2,2,0,2,2,0,True,
0xaf71e8dcf607d9a6bb4930ab7fb8803063c6af28,True,True,1,1,0,1,1,0,True,
0xaf723a4b243286f061576958d1c5dcb593361428,True,True,1,1,0,1,1,0,True,
0xaf743f1ef83d62c126a62d3c2372f1780299113a,True,True,1,1,0,1,1,0,True,
0xaf78b5dc2cc110aafb4fc7c600cf6113bbb190a0,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0x93 in position 11198: invalid start byte
0xaf791200774f81c9918e5e55a1f3d47b30c41ec1,True,True,2,2,0,2,2,0,True,
0xaf7c176eb40ae42e26dce5ad7aa125ecbd735cc1,True,True,1,1,0,1,1,0,True,
0xaf7d69fc8a14eb37ae07ddef4b209d157cbe4738,True,True,1,1,0,1,1,0,True,
0xaf7e7748e8c38551aa1ce4dd0609eb1a09ca78b0,,,0,0,0,0,0,0,True,
0xaf7ef25c997a5121459122308a84a032d4a16868,,True,1,1,0,1,0,0,True,
0xaf8112eba4743aa1884ea9275d6123b8003a2a03,True,True,1,1,0,1,1,0,True,
0xaf815e887b039fc06a8dddcc7ec4f57757616cd2,,,0,0,0,0,0,0,True,
0xaf81fe7b506d07e0a87b6dead5302781520a0e22,True,True,1,1,0,1,1,0,True,
0xaf85d7b738d22b33342f613d4cfd5a2f808c4597,True,True,2,2,0,2,2,0,True,
0xaf860eb1d70ffc3842c6a1004ce89a7ade043f25,True,True,2,2,0,2,2,0,True,
0xaf8a215e81faea7c180ce22b72483525121813bd,True,True,1,1,0,1,1,0,True,
0xaf8cdbdc3968cbffb2ce2c3293d480954cc3d54e,,,0,0,0,0,0,0,True,
0xaf8ce1b205be2bfdede58d8f923f610463658148,True,True,2,2,0,2,2,0,True,
0xaf8d7b3afd959f1d4c809e4ae173dec5136238e5,,,0,0,0,0,0,0,True,
0xaf8e12a3c9c64d845ff7c1fb7f724573c600ed8d,True,True,1,1,0,1,1,0,True,
0xaf8eabf89f5664a2bc82ca415a4337821cd54d65,True,True,1,1,0,1,1,0,True,
0xaf8eb2ee39c525a4b2d27bf219624650224162fb,,,0,0,0,0,0,0,True,
0xaf8ef5de9a54e91d06b1ad9df69e2aa5dbf04ea4,,,0,0,0,0,0,0,True,
0xaf8f6720109cd0fa64a4faa2d905a9ae95be4b84,True,True,1,1,0,1,1,0,True,
